seed,alpha,rango,barrio,valor
422,0.1,0.0,0,0.17394303640199005
422,0.1,0.0,1,0.16525995348101796
422,0.1,0.0,2,0.1702822542109903
422,0.1,0.0,3,0.1689905358483097
422,0.1,0.010101010101010102,0,0.17518002031928503
422,0.1,0.010101010101010102,1,0.15723903182201648
422,0.1,0.010101010101010102,2,0.15707324827025726
422,0.1,0.010101010101010102,3,0.17678776079284275
422,0.1,0.020202020202020204,0,0.18701588483069864
422,0.1,0.020202020202020204,1,0.15235614993900648
422,0.1,0.020202020202020204,2,0.16209386418586158
422,0.1,0.020202020202020204,3,0.1715432103376593
422,0.1,0.030303030303030304,0,0.1824831108741729
422,0.1,0.030303030303030304,1,0.15851964616789727
422,0.1,0.030303030303030304,2,0.1692587814271611
422,0.1,0.030303030303030304,3,0.17009223968064635
422,0.1,0.04040404040404041,0,0.1626972969046243
422,0.1,0.04040404040404041,1,0.13771748451804044
422,0.1,0.04040404040404041,2,0.16196086482214866
422,0.1,0.04040404040404041,3,0.1746448593910972
422,0.1,0.05050505050505051,0,0.1583797005647729
422,0.1,0.05050505050505051,1,0.14538036954896905
422,0.1,0.05050505050505051,2,0.1561689036036802
422,0.1,0.05050505050505051,3,0.17160674115030794
422,0.1,0.06060606060606061,0,0.15299453503647875
422,0.1,0.06060606060606061,1,0.14096646000022606
422,0.1,0.06060606060606061,2,0.1571818557038056
422,0.1,0.06060606060606061,3,0.16461086051812202
422,0.1,0.07070707070707072,0,0.15627698270515955
422,0.1,0.07070707070707072,1,0.1358110919131006
422,0.1,0.07070707070707072,2,0.15001835232781557
422,0.1,0.07070707070707072,3,0.1552766784653481
422,0.1,0.08080808080808081,0,0.13077729497743262
422,0.1,0.08080808080808081,1,0.134116191011588
422,0.1,0.08080808080808081,2,0.15179394741116337
422,0.1,0.08080808080808081,3,0.16806549323860498
422,0.1,0.09090909090909091,0,0.13810703837881633
422,0.1,0.09090909090909091,1,0.13434922589308473
422,0.1,0.09090909090909091,2,0.15009285695827468
422,0.1,0.09090909090909091,3,0.16878823522076147
422,0.1,0.10101010101010102,0,0.12976286992946418
422,0.1,0.10101010101010102,1,0.12345976639793754
422,0.1,0.10101010101010102,2,0.15341388179537652
422,0.1,0.10101010101010102,3,0.1724273751659593
422,0.1,0.11111111111111112,0,0.1291747460809618
422,0.1,0.11111111111111112,1,0.12649315074262923
422,0.1,0.11111111111111112,2,0.1561498249724893
422,0.1,0.11111111111111112,3,0.18213942611261658
422,0.1,0.12121212121212122,0,0.12774868545970475
422,0.1,0.12121212121212122,1,0.13123210494247695
422,0.1,0.12121212121212122,2,0.1471722169724572
422,0.1,0.12121212121212122,3,0.17005337736546844
422,0.1,0.13131313131313133,0,0.12313878255971633
422,0.1,0.13131313131313133,1,0.1268294744112124
422,0.1,0.13131313131313133,2,0.14857384179690558
422,0.1,0.13131313131313133,3,0.17566505856669345
422,0.1,0.14141414141414144,0,0.12951858541421646
422,0.1,0.14141414141414144,1,0.1342399455566461
422,0.1,0.14141414141414144,2,0.15012197530303628
422,0.1,0.14141414141414144,3,0.15734265177942053
422,0.1,0.15151515151515152,0,0.1253862272888313
422,0.1,0.15151515151515152,1,0.1265238921063112
422,0.1,0.15151515151515152,2,0.15164857761749562
422,0.1,0.15151515151515152,3,0.17069218936758768
422,0.1,0.16161616161616163,0,0.1293605662481252
422,0.1,0.16161616161616163,1,0.12011245393521452
422,0.1,0.16161616161616163,2,0.1477395683771523
422,0.1,0.16161616161616163,3,0.16921231797841907
422,0.1,0.17171717171717174,0,0.12747966162832958
422,0.1,0.17171717171717174,1,0.12233511631561567
422,0.1,0.17171717171717174,2,0.14313121004216778
422,0.1,0.17171717171717174,3,0.16092399484872266
422,0.1,0.18181818181818182,0,0.12555233853879355
422,0.1,0.18181818181818182,1,0.12057219330886237
422,0.1,0.18181818181818182,2,0.14269976628529113
422,0.1,0.18181818181818182,3,0.17010315080563765
422,0.1,0.19191919191919193,0,0.12208783161355363
422,0.1,0.19191919191919193,1,0.11901280504259759
422,0.1,0.19191919191919193,2,0.14835839778371285
422,0.1,0.19191919191919193,3,0.1722703883938066
422,0.1,0.20202020202020204,0,0.1272280988922061
422,0.1,0.20202020202020204,1,0.12507532269950472
422,0.1,0.20202020202020204,2,0.1342641720092015
422,0.1,0.20202020202020204,3,0.16681145756661087
422,0.1,0.21212121212121213,0,0.11707244672602357
422,0.1,0.21212121212121213,1,0.11996184700694079
422,0.1,0.21212121212121213,2,0.13905899148342415
422,0.1,0.21212121212121213,3,0.171273528021207
422,0.1,0.22222222222222224,0,0.12161771737011962
422,0.1,0.22222222222222224,1,0.118379615446212
422,0.1,0.22222222222222224,2,0.14926337262882705
422,0.1,0.22222222222222224,3,0.17018676138583344
422,0.1,0.23232323232323235,0,0.12068962006357165
422,0.1,0.23232323232323235,1,0.12095148969912439
422,0.1,0.23232323232323235,2,0.14000883354269078
422,0.1,0.23232323232323235,3,0.17463293280703351
422,0.1,0.24242424242424243,0,0.12220165603591071
422,0.1,0.24242424242424243,1,0.1196578800119461
422,0.1,0.24242424242424243,2,0.14888909614999046
422,0.1,0.24242424242424243,3,0.17167718926093323
422,0.1,0.25252525252525254,0,0.12038360315452357
422,0.1,0.25252525252525254,1,0.11796785001045396
422,0.1,0.25252525252525254,2,0.14704567086882725
422,0.1,0.25252525252525254,3,0.15936822555275154
422,0.1,0.26262626262626265,0,0.11723449026357713
422,0.1,0.26262626262626265,1,0.1178929839159466
422,0.1,0.26262626262626265,2,0.1314915969417565
422,0.1,0.26262626262626265,3,0.16638296717701095
422,0.1,0.27272727272727276,0,0.12147459663029392
422,0.1,0.27272727272727276,1,0.12690578431486754
422,0.1,0.27272727272727276,2,0.14252697866352415
422,0.1,0.27272727272727276,3,0.1687908520418977
422,0.1,0.2828282828282829,0,0.1262065940680699
422,0.1,0.2828282828282829,1,0.11835275557762404
422,0.1,0.2828282828282829,2,0.1404005748547048
422,0.1,0.2828282828282829,3,0.16989191069960818
422,0.1,0.29292929292929293,0,0.11879093515781647
422,0.1,0.29292929292929293,1,0.11916657866249802
422,0.1,0.29292929292929293,2,0.13706239324678204
422,0.1,0.29292929292929293,3,0.16221403693481684
422,0.1,0.30303030303030304,0,0.12576639495622843
422,0.1,0.30303030303030304,1,0.12088458506674615
422,0.1,0.30303030303030304,2,0.13461682111468454
422,0.1,0.30303030303030304,3,0.16722151104189176
422,0.1,0.31313131313131315,0,0.12614976728867955
422,0.1,0.31313131313131315,1,0.12413858820698032
422,0.1,0.31313131313131315,2,0.1368679834846993
422,0.1,0.31313131313131315,3,0.16465020450722756
422,0.1,0.32323232323232326,0,0.11858937007753667
422,0.1,0.32323232323232326,1,0.12183373463321678
422,0.1,0.32323232323232326,2,0.13828529949273127
422,0.1,0.32323232323232326,3,0.16934416476475245
422,0.1,0.33333333333333337,0,0.11704026779447219
422,0.1,0.33333333333333337,1,0.1190961365696952
422,0.1,0.33333333333333337,2,0.14049756668489555
422,0.1,0.33333333333333337,3,0.16779996633597238
422,0.1,0.3434343434343435,0,0.1248439177145435
422,0.1,0.3434343434343435,1,0.12314570459234742
422,0.1,0.3434343434343435,2,0.13194660758021404
422,0.1,0.3434343434343435,3,0.162535944663323
422,0.1,0.3535353535353536,0,0.11776449525000143
422,0.1,0.3535353535353536,1,0.12449964827327831
422,0.1,0.3535353535353536,2,0.14669170946616505
422,0.1,0.3535353535353536,3,0.16732002582237726
422,0.1,0.36363636363636365,0,0.1209732357992297
422,0.1,0.36363636363636365,1,0.12170463182776659
422,0.1,0.36363636363636365,2,0.13696943748072998
422,0.1,0.36363636363636365,3,0.16905849985488497
422,0.1,0.37373737373737376,0,0.1155720038289565
422,0.1,0.37373737373737376,1,0.11752769098947335
422,0.1,0.37373737373737376,2,0.13972303485244364
422,0.1,0.37373737373737376,3,0.1778760576340248
422,0.1,0.38383838383838387,0,0.12001782513722659
422,0.1,0.38383838383838387,1,0.12665772821634014
422,0.1,0.38383838383838387,2,0.14768723894095404
422,0.1,0.38383838383838387,3,0.17011132494762804
422,0.1,0.393939393939394,0,0.12228041361897435
422,0.1,0.393939393939394,1,0.1220423111811415
422,0.1,0.393939393939394,2,0.14319936086669793
422,0.1,0.393939393939394,3,0.16814798869033765
422,0.1,0.4040404040404041,0,0.12139665289389656
422,0.1,0.4040404040404041,1,0.12323879061880949
422,0.1,0.4040404040404041,2,0.1445348549699348
422,0.1,0.4040404040404041,3,0.17471588142797545
422,0.1,0.4141414141414142,0,0.12093200079450783
422,0.1,0.4141414141414142,1,0.12317161501506924
422,0.1,0.4141414141414142,2,0.14196641450749126
422,0.1,0.4141414141414142,3,0.17198117301604432
422,0.1,0.42424242424242425,0,0.11794739738038218
422,0.1,0.42424242424242425,1,0.12048845899108085
422,0.1,0.42424242424242425,2,0.13948019669592404
422,0.1,0.42424242424242425,3,0.1660217076323618
422,0.1,0.43434343434343436,0,0.11658525049002888
422,0.1,0.43434343434343436,1,0.12109917919473578
422,0.1,0.43434343434343436,2,0.13625420217218598
422,0.1,0.43434343434343436,3,0.1702863547706368
422,0.1,0.4444444444444445,0,0.12114752532799611
422,0.1,0.4444444444444445,1,0.12122771468669136
422,0.1,0.4444444444444445,2,0.14367846810542528
422,0.1,0.4444444444444445,3,0.16908474630782266
422,0.1,0.4545454545454546,0,0.12002949752127279
422,0.1,0.4545454545454546,1,0.12414183145549718
422,0.1,0.4545454545454546,2,0.1418191080378015
422,0.1,0.4545454545454546,3,0.1670845885201071
422,0.1,0.4646464646464647,0,0.11581384771327108
422,0.1,0.4646464646464647,1,0.12495977450070361
422,0.1,0.4646464646464647,2,0.13794691339785814
422,0.1,0.4646464646464647,3,0.16212125715882086
422,0.1,0.4747474747474748,0,0.1165438903033802
422,0.1,0.4747474747474748,1,0.12307335957720822
422,0.1,0.4747474747474748,2,0.14408925067603073
422,0.1,0.4747474747474748,3,0.16248880443243152
422,0.1,0.48484848484848486,0,0.11681006795488935
422,0.1,0.48484848484848486,1,0.1186591497350502
422,0.1,0.48484848484848486,2,0.14320304123335603
422,0.1,0.48484848484848486,3,0.1651451510751425
422,0.1,0.494949494949495,0,0.11914074734738023
422,0.1,0.494949494949495,1,0.1262387353662524
